bedrooms,house_size,floor,city,price
2,1061,2,Noida,227112
5,2665,3,Bengaluru,815129
,2237,3,Noida,369839
4,1404,3,Bengaluru,510865
3,894,1,Bengaluru,352687
,2226,2,Gurugram,443119
1,3423,2,Gurugram,561078
1,2216,3,Gurugram,394148
,1434,1,Gurugram,468357
4,1601,1,Bengaluru,532572
5,3499,2,Bengaluru,979780
5,1935,1,Gurugram,559362
5,574,3,Gurugram,366301
1,794,3,Noida,137998
1,520,1,Bengaluru,177976
5,3742,3,Bengaluru,998373
1,1538,2,Bengaluru,354248
4,1734,3,Noida,404303
5,1059,1,Bengaluru,487729
1,1609,2,Gurugram,323896
2,1672,3,Bengaluru,462393
5,871,2,Bengaluru,453095
5,2527,1,,744090
4,1317,3,Gurugram,416314
3,1674,3,Gurugram,420167
3,1664,2,Noida,316902
4,1592,3,Bengaluru,541214
4,1783,3,,404123
4,2511,3,Gurugram,597404
3,1345,3,Noida,309365
,2491,1,Bengaluru,650970
1,1020,3,Gurugram,240713
5,870,2,Bengaluru,435887
5,1942,1,Bengaluru,640268
2,600,2,Bengaluru,212234
2,1160,2,Noida,267020
,2181,2,Bengaluru,738166
1,3515,1,Gurugram,553878
3,742,1,Noida,229489
3,3300,1,Noida,508555
1,1011,,Noida,173929
3,3396,2,Noida,497477
4,,1,Gurugram,661878
,3666,2,Noida,642854
5,2773,,Gurugram,728257
1,,1,Noida,280658
3,2761,1,Noida,413928
2,3265,2,Bengaluru,760422
,2614,3,Gurugram,516744
3,895,1,Noida,232316
2,1111,1,Gurugram,255736
1,3583,1,Noida,433298
1,1760,3,Noida,245941
3,2357,2,Noida,413136
2,,2,Bengaluru,409448
1,1922,2,,443913
1,906,2,Bengaluru,256692
4,3472,1,Bengaluru,883927
4,2372,3,Bengaluru,712710
1,2003,1,Bengaluru,486600
3,3194,3,Bengaluru,843768
,2769,2,Gurugram,686196
5,1679,3,Noida,437520
1,1153,1,Gurugram,237686
1,2975,1,Gurugram,507272
1,1681,2,Bengaluru,415422
3,1476,1,Gurugram,368710
4,1939,1,Bengaluru,589796
1,3553,3,Gurugram,608583
1,,1,Noida,463029
2,2918,2,Gurugram,573683
3,1867,2,Gurugram,441418
1,3833,1,Gurugram,611930
2,3854,2,Gurugram,705352
5,3397,3,Noida,634338
1,3403,3,Gurugram,587766
1,728,1,Gurugram,154927
2,2827,,Gurugram,524490
3,2393,3,Gurugram,571736
1,1813,2,Noida,255734
5,1570,1,Noida,437267
1,1474,1,Gurugram,265038
5,2238,2,Gurugram,629904
4,3785,1,Gurugram,795643
4,1257,2,Bengaluru,469351
5,3595,2,Noida,641678
3,820,2,Noida,277878
1,2821,2,Gurugram,470989
1,1055,2,Gurugram,217735
4,1343,3,Gurugram,441930
5,,,,637604
1,1886,3,Bengaluru,465425
1,1167,2,Noida,200463
3,3547,1,Bengaluru,879372
2,2927,3,Noida,417643
4,3258,1,Gurugram,695020
4,,,Bengaluru,739506
2,2504,2,Bengaluru,622524
1,2430,1,Noida,330106
3,1245,2,Gurugram,385246
3,,1,Gurugram,320481
4,2663,2,Noida,501010
3,3152,2,Noida,463595
2,1565,3,Gurugram,397093
1,2926,1,Gurugram,502671
2,3777,2,Bengaluru,878200
5,3013,,Noida,543997
4,2827,3,Bengaluru,783264
3,1117,1,Noida,276223
5,2665,3,Bengaluru,814819
3,3808,1,Gurugram,723497
1,2856,1,Gurugram,505966
1,2647,3,Bengaluru,609350
1,2808,2,Noida,330586
3,1492,2,Noida,333607
5,1828,2,Gurugram,521014
1,1877,1,Noida,209231
5,,1,Gurugram,379673
3,2875,2,Noida,436886
5,3674,1,Bengaluru,998362
,2610,1,Gurugram,567827
3,1186,2,Noida,308290
4,1805,3,Bengaluru,600952
3,1964,1,Gurugram,428078
3,3864,1,Gurugram,725196
2,1237,1,,295658
1,3578,1,Gurugram,597001
4,3186,3,Gurugram,689061
4,3483,2,Gurugram,733201
4,3663,1,Noida,592507
2,2458,2,Bengaluru,621674
,3761,1,Bengaluru,906030
1,2394,3,Noida,339993
5,3023,2,Bengaluru,848069
3,1985,3,Gurugram,494194
2,2600,1,Noida,383691
3,3301,3,Noida,525033
3,985,3,Noida,284429
2,2013,1,Bengaluru,499535
4,2501,1,Gurugram,596989
,1887,2,Gurugram,494737
1,3683,1,Noida,432404
,2956,2,,498842
4,1530,3,Gurugram,452602
5,2265,3,Bengaluru,730135
3,1167,2,Bengaluru,411394
5,1720,1,Gurugram,529343
3,1334,1,Gurugram,394013
4,1375,3,Gurugram,439212
1,2914,2,Bengaluru,633845
1,1501,3,Noida,246099
5,749,3,,399102
1,2439,1,,543992
4,2118,2,Noida,423790
5,1763,3,Noida,443935
3,2927,1,Gurugram,586020
1,1371,3,,192690
2,1334,3,Gurugram,349410
1,3322,1,Gurugram,566995
3,1418,1,Gurugram,374561
5,2224,2,Noida,479985
3,3002,3,Bengaluru,802187
2,2913,2,Noida,382887
4,1813,1,Bengaluru,569980
1,2397,1,Noida,319342
5,902,3,Gurugram,375447
4,2605,2,Noida,484020
3,3068,2,Noida,463596
5,1827,3,Noida,465123
4,1638,3,Gurugram,468210
,709,2,Gurugram,388223
2,1564,1,Noida,291050
2,1315,1,Bengaluru,423266
1,2720,3,Noida,349732
1,733,2,Gurugram,194709
2,1292,2,Noida,256043
,,2,Gurugram,639371
2,,1,Bengaluru,562115
1,3340,1,Gurugram,547316
2,3974,2,Noida,510234
2,3610,2,Noida,477490
5,2666,3,Bengaluru,793503
4,834,3,Noida,313370
1,,2,Gurugram,362009
5,2139,2,Noida,500467
2,,1,Noida,266023
2,1714,2,Noida,314240
4,823,3,,353124
1,3558,1,Bengaluru,818107
1,3718,3,Gurugram,649045
3,2290,3,Noida,400391
1,783,1,Gurugram,186692
4,712,3,Gurugram,333744
3,2158,2,Gurugram,451915
3,2241,3,Noida,405038
2,1428,1,Bengaluru,413830
2,1251,1,Gurugram,316925
1,1917,1,Bengaluru,448433
3,2886,,Noida,487755
2,2321,,Noida,360808
4,1545,1,Noida,368951
2,2294,2,Bengaluru,565020
2,2392,1,Gurugram,461855
3,604,2,Bengaluru,285672
3,1989,2,Bengaluru,573509
5,1982,2,Bengaluru,682463
4,1955,1,Bengaluru,588711
3,1269,3,Bengaluru,405964
1,3263,3,Bengaluru,761395
4,3310,3,Gurugram,707127
4,2459,2,Bengaluru,721601
3,2527,1,Bengaluru,670463
4,3792,2,Gurugram,781913
3,878,1,Bengaluru,347749
2,3793,2,Noida,475147
5,3829,1,Gurugram,866964
2,1212,1,,283897
,3938,1,Noida,578418
3,1872,2,Bengaluru,528198
2,724,3,Bengaluru,228286
1,2237,2,Bengaluru,526947
1,1237,2,Bengaluru,291532
1,735,1,Noida,125236
3,682,1,Noida,258656
4,1211,3,Gurugram,444123
3,2392,3,Bengaluru,693033
4,2991,1,,511068
2,2388,,Bengaluru,625531
,1122,3,,408471
4,3577,1,Bengaluru,895416
1,1759,2,Gurugram,328086
3,1650,3,Gurugram,444325
2,3675,1,Bengaluru,836471
1,1248,3,Bengaluru,345653
2,2702,3,Noida,377128
5,2804,1,Bengaluru,822840
3,2782,3,Bengaluru,747397
3,3047,3,Noida,499848
5,2836,3,Noida,554568
3,1009,2,Gurugram,321923
4,2075,2,Gurugram,500435
2,2323,3,Bengaluru,592498
1,3256,1,Noida,407233
5,1284,3,Gurugram,467342
4,3441,3,Gurugram,731191
1,3323,,,417928
1,2845,2,Gurugram,542454
5,636,2,Noida,377065
4,2923,3,Noida,527528
1,2634,3,Gurugram,490510
1,3990,1,Bengaluru,890772
4,2277,,Noida,462525
3,1722,3,,447526
1,2984,2,Noida,361940
2,1833,2,Noida,350659
4,2277,2,Gurugram,575925
1,1804,2,Bengaluru,425454
5,3894,2,Noida,647893
2,1263,1,Bengaluru,325455
1,1201,1,Noida,148489
2,3489,1,Bengaluru,793277
2,651,2,Bengaluru,268766
3,1825,2,Gurugram,450272
2,1801,2,Noida,275003
3,2211,1,Gurugram,473119
4,1531,2,Gurugram,455282
3,1306,1,Bengaluru,454669
5,,2,Gurugram,358060
1,3222,3,Gurugram,572478
4,1060,1,Bengaluru,413091
4,1825,3,Bengaluru,586671
5,537,1,Gurugram,317081
3,1659,2,Bengaluru,514329
1,3369,2,Gurugram,565624
3,920,3,,356969
2,1742,2,,488086
3,847,1,Bengaluru,350130
4,2331,2,Gurugram,555053
1,2069,2,Gurugram,386288
3,3650,1,Gurugram,725625
1,3295,3,Gurugram,570580
1,2418,3,Gurugram,456108
2,2820,2,Bengaluru,677628
2,3732,1,Gurugram,662876
4,2401,3,Noida,451456
5,2855,3,,885239
1,1897,2,Bengaluru,439712
5,3523,1,Gurugram,772426
4,3280,3,Noida,537092
1,3580,2,Bengaluru,787690
1,2324,2,Bengaluru,514460
5,2991,2,Noida,554848
3,3684,2,Noida,554379
2,1728,,,398174
,904,,Bengaluru,313893
5,2221,2,Noida,506596
2,3400,2,Gurugram,630655
3,,3,Gurugram,460743
2,3325,,Bengaluru,813359
1,614,2,Gurugram,129926
3,3692,1,Gurugram,729092
2,2176,,Bengaluru,587896
2,564,3,Noida,190592
2,1799,1,Noida,303664
3,1324,3,Bengaluru,449299
4,2786,1,Noida,508188
3,,1,Bengaluru,737469
5,1915,2,Noida,421052
3,1468,2,Noida,314375
2,868,2,Bengaluru,289883
1,732,3,Gurugram,204075
3,,2,Bengaluru,741936
3,,2,Noida,306046
2,3583,1,,443802
1,,2,Bengaluru,360124
1,,2,Gurugram,232681
5,676,2,Gurugram,359278
3,2764,,Noida,494041
1,1534,1,Gurugram,276545
1,1969,2,Bengaluru,432502
4,,1,Bengaluru,447871
4,663,3,Bengaluru,376741
1,2600,2,Bengaluru,607571
5,2765,2,Gurugram,701547
1,3546,2,Gurugram,604812
2,1323,1,Bengaluru,377722
3,3931,2,Noida,581891
5,2932,2,Noida,595371
2,555,3,Bengaluru,215785
5,617,1,Noida,309534
2,3447,1,Noida,467258
3,3824,3,Gurugram,758697
3,1297,1,Bengaluru,383588
4,1279,2,Gurugram,400384
2,3563,2,Gurugram,660503
4,3350,,Bengaluru,900251
2,3392,1,Bengaluru,781221
4,3751,1,Bengaluru,1007081
3,1938,1,Noida,353302
5,2393,3,Noida,523920
4,3806,2,Gurugram,793559
2,3402,3,Noida,474433
2,1207,2,Noida,241454
3,1603,3,Noida,298652
2,521,2,Gurugram,178345
1,2000,1,Bengaluru,453702
5,1342,1,Bengaluru,544654
4,2260,1,Noida,430014
5,1616,,Gurugram,505772
3,691,3,Noida,267986
,1518,3,Gurugram,484721
4,1626,1,Gurugram,423245
1,895,2,Gurugram,206188
3,3578,1,Bengaluru,822196
2,3187,1,Bengaluru,741171
1,1518,2,Gurugram,335388
1,1066,2,Bengaluru,285038
5,730,2,Bengaluru,388378
5,1373,2,Bengaluru,517470
5,3121,1,Gurugram,709497
1,739,3,,177416
2,589,1,Bengaluru,189944
4,2779,2,Noida,504485
5,956,3,Bengaluru,482077
2,,3,Bengaluru,678995
3,853,1,Bengaluru,371514
,1504,,Noida,401810
4,1856,1,Gurugram,512455
3,938,3,Bengaluru,339845
3,1898,,Bengaluru,565598
4,3863,3,,818451
5,844,2,Bengaluru,424588
1,3211,2,Bengaluru,715544
4,3999,,Noida,595484
4,1156,3,,454961
4,2677,1,Gurugram,605891
3,2688,3,Gurugram,555091
2,2962,1,Gurugram,564757
1,1616,2,Bengaluru,405039
5,1125,3,Bengaluru,497532
5,783,2,Gurugram,392290
2,2479,3,Bengaluru,607404
4,2178,1,Bengaluru,620553
1,722,3,Bengaluru,216401
5,1243,2,Gurugram,470270
5,962,3,Noida,374691
4,2068,1,Gurugram,511430
2,3847,3,Bengaluru,906113
1,2205,2,Noida,272182
2,1663,1,Bengaluru,418074
2,2904,2,Bengaluru,693745
1,2236,3,Bengaluru,510198
1,,2,Bengaluru,355409
5,3841,3,Gurugram,874228
5,3406,1,Bengaluru,985260
1,1164,2,Gurugram,213507
3,1856,2,Bengaluru,532882
5,1514,3,Bengaluru,586289
3,,2,Bengaluru,661987
1,3168,2,Bengaluru,699144
5,1554,1,Noida,412397
2,2264,3,Noida,365999
1,2787,3,Bengaluru,621945
4,2413,1,Noida,440009
3,862,1,Gurugram,308729
1,3369,3,Gurugram,593738
,1912,1,Noida,265759
5,1167,1,Noida,341618
5,3870,1,Bengaluru,1020633
5,2380,,Gurugram,667325
4,1894,1,Gurugram,492421
5,598,2,Bengaluru,387085
1,2594,2,Noida,327754
5,3386,3,Noida,649999
2,921,1,Bengaluru,279275
5,2003,2,Bengaluru,684029
4,561,3,Gurugram,319428
2,1632,2,Bengaluru,419075
1,2202,1,Bengaluru,494427
1,3690,3,Noida,432324
3,3557,2,Noida,500235
2,1097,3,Bengaluru,373328
3,3953,2,Gurugram,738550
2,891,2,Noida,224086
2,3524,1,Bengaluru,797567
4,1575,1,Gurugram,473398
3,3150,2,Gurugram,634103
4,1812,3,,417913
2,2529,3,Bengaluru,624474
1,2884,1,Gurugram,449259
2,1309,2,Noida,217549
4,3775,1,Gurugram,738288
3,3809,2,Gurugram,746426
3,1905,2,Bengaluru,550426
4,3299,1,Bengaluru,881693
3,1659,3,Noida,332316
5,3978,1,Bengaluru,1012174
1,2031,2,Bengaluru,502238
1,1885,1,Bengaluru,456799
1,3952,3,Gurugram,680278
3,1380,3,Noida,340217
3,2099,2,Bengaluru,587768
2,3182,,Noida,433503
2,753,3,Noida,191227
1,3685,1,Gurugram,591336
5,2567,,Bengaluru,761866
2,3075,2,Noida,412444
2,1668,2,Gurugram,423439
3,1731,1,Gurugram,389244
5,2923,2,Bengaluru,835846
1,665,3,,182011
2,2073,2,Noida,375249
5,3752,3,Noida,634206
5,3408,3,Gurugram,778627
1,1116,,Noida,195030
5,3159,3,Noida,608198
5,2125,3,Bengaluru,691109
,3903,1,Gurugram,828770
,1002,1,Bengaluru,319358
1,1412,1,Noida,195123
5,2626,2,Gurugram,669649
5,1084,1,Gurugram,419213
2,2458,3,Noida,382826
1,3235,2,Gurugram,564346
3,895,2,Noida,220544
2,2131,2,Bengaluru,536939
1,2380,2,,433673
5,3674,3,Gurugram,847311
1,901,3,Noida,163460
1,1474,1,Noida,170508
1,723,2,Gurugram,203432
3,1017,1,Gurugram,329663
1,3181,3,Noida,400209
3,735,,Noida,234209
5,3998,3,Gurugram,891706
,615,1,Gurugram,243150
5,,3,Noida,670920
5,725,2,Gurugram,414685
3,2777,2,,576797
2,681,,Gurugram,227758
4,3820,2,Gurugram,779897
1,1841,3,Gurugram,376697
4,709,3,Noida,295969
1,1915,,Noida,300456
,2643,3,Gurugram,470896
5,1393,1,Gurugram,450995
1,2381,3,Gurugram,430463
1,3303,1,Bengaluru,716138
3,1609,3,Bengaluru,506526
4,2962,1,Noida,499622
3,2526,3,Bengaluru,690109
1,893,3,Gurugram,219212
5,3243,,Noida,575751
3,1343,2,Bengaluru,445168
3,2024,2,Bengaluru,563075
2,1103,2,Bengaluru,380596
1,1081,1,Noida,174082
5,2542,2,Noida,536446
3,2439,2,Gurugram,531943
3,632,1,Gurugram,240388
5,3338,2,Noida,620520
1,,2,Bengaluru,715797
2,3885,2,Gurugram,650484
3,2768,1,Gurugram,613712
2,1475,1,Gurugram,346006
4,3617,2,Gurugram,754928
1,2313,2,Noida,313412
4,3763,1,Bengaluru,971032
4,2043,2,Gurugram,536355
4,3950,1,Noida,587589
1,3335,2,Bengaluru,738423
1,3238,1,Bengaluru,713641
5,1857,3,Bengaluru,676038
2,538,3,Bengaluru,239652
2,1816,1,Gurugram,391023
5,3237,3,Bengaluru,909194
5,661,2,Noida,337445
4,3902,1,Bengaluru,1007741
5,2409,1,Bengaluru,728116
3,1627,2,Noida,324938
,2708,2,Gurugram,506921
5,2158,1,Gurugram,556591
3,3625,2,Bengaluru,877785
3,,,Noida,417546
3,1557,2,Bengaluru,476477
3,2789,1,Noida,421751
4,1466,2,Gurugram,483481
3,1389,2,Bengaluru,433764
4,2660,3,Gurugram,641491
4,3561,,Gurugram,770809
3,2865,3,Noida,471463
2,2570,2,Bengaluru,597382
3,3371,1,Bengaluru,859603
3,3689,2,Bengaluru,914189
3,,3,Bengaluru,847979
2,2166,2,Noida,359373
1,,3,,470873
,3783,3,Noida,438332
4,1941,,Gurugram,486774
4,3684,1,Noida,566759
2,1567,3,Noida,269374
5,627,3,Gurugram,400483
,3423,2,Gurugram,563386
4,657,3,Bengaluru,353814
1,1326,2,Bengaluru,302570
2,3965,3,Gurugram,739390
2,2390,1,Bengaluru,585447
5,3399,1,Bengaluru,957466
5,1011,3,Gurugram,445670
2,2592,2,Noida,346371
4,3679,2,Noida,591598
1,2766,2,Noida,324785
3,942,3,Bengaluru,371222
5,2862,3,Bengaluru,840678
3,2724,1,Bengaluru,741472
,2775,1,Noida,540768
5,,3,,720304
3,2506,1,Gurugram,537879
4,2195,2,Bengaluru,613298
1,766,2,Noida,113714
4,3417,3,Noida,579424
5,1337,2,Gurugram,469902
2,3950,,Bengaluru,928425
1,988,2,Noida,152839
3,1201,3,Noida,306153
5,1186,2,Bengaluru,456610
2,3861,2,Bengaluru,880015
4,1495,1,Noida,368831
2,856,1,Bengaluru,315131
5,1371,1,Gurugram,463310
5,2473,1,Gurugram,642746
2,2751,1,Gurugram,509262
4,3784,1,Gurugram,786471
2,1051,3,Gurugram,277771
5,2310,3,Gurugram,665594
5,822,1,,376722
3,3141,3,Bengaluru,804803
3,2728,1,Bengaluru,721083
1,3046,3,Gurugram,546948
5,3891,2,Noida,651791
3,582,3,Gurugram,275496
2,2850,3,Bengaluru,678904
4,761,3,Gurugram,348676
2,,2,Gurugram,323435
4,1723,1,Noida,373846
3,3811,3,Gurugram,744251
1,1413,3,,279359
2,3239,2,Bengaluru,739082
2,1443,1,Bengaluru,406904
2,3230,3,Noida,443496
4,1818,2,Gurugram,503828
3,2035,1,Bengaluru,563351
2,1188,1,Gurugram,300495
2,2943,3,Gurugram,537178
1,2272,3,Bengaluru,511479
1,3709,3,Bengaluru,804961
3,1338,3,Noida,337741
3,1377,2,Gurugram,384612
5,3370,2,Bengaluru,938729
1,3700,3,Bengaluru,810448
5,548,1,Bengaluru,381522
4,3336,,Bengaluru,885417
5,792,1,Gurugram,393512
2,2151,1,Gurugram,428362
5,1035,1,Gurugram,441110
3,810,2,Noida,232107
4,1036,1,Gurugram,362840
2,,1,Gurugram,455521
5,3186,2,Bengaluru,939764
4,733,1,,357017
4,1732,1,Gurugram,449653
2,3152,3,Gurugram,584757
5,2641,1,Noida,534380
4,2874,1,Gurugram,604729
4,2772,1,Bengaluru,760835
1,1466,1,Noida,189551
4,,1,Gurugram,415157
1,2558,2,Gurugram,455724
5,3900,,Bengaluru,1038031
5,3583,1,Bengaluru,971276
5,534,2,Bengaluru,380111
3,946,2,Gurugram,346898
5,2263,1,Gurugram,624927
4,3791,1,Noida,582345
2,2988,1,Noida,423300
1,3200,3,Noida,413520
3,2058,3,Noida,378218
5,1094,1,Noida,368764
5,2525,2,Noida,533250
2,2776,1,Noida,372993
2,843,2,Gurugram,241638
3,1603,2,Bengaluru,486646
1,3924,2,Bengaluru,849406
5,1919,1,,445719
3,1813,1,Gurugram,440793
4,,2,Bengaluru,616129
4,3536,3,Noida,596386
3,1651,3,,560602
5,,3,Gurugram,787699
3,2421,2,Bengaluru,658553
5,1882,,Bengaluru,646571
2,3074,2,Bengaluru,756638
3,3884,3,Bengaluru,965489
5,2622,1,Noida,500342
3,,2,Noida,363651
3,2394,2,Gurugram,532029
5,2743,3,Noida,540482
5,2366,2,Noida,477071
1,,1,Gurugram,123072
3,1205,3,Bengaluru,404980
4,,,Noida,361812
3,2563,1,Noida,466835
3,1946,,Gurugram,478205
5,3352,2,Gurugram,775111
3,3976,,Noida,585990
3,3487,3,Bengaluru,913365
4,2159,1,Gurugram,541583
5,1466,2,Gurugram,510251
3,3648,1,Noida,514759
2,2776,2,Gurugram,518273
1,3509,2,Bengaluru,789983
,3868,3,Noida,634600
3,3262,3,Gurugram,685224
2,3531,1,Noida,465611
3,1072,3,Bengaluru,378809
3,2106,2,Noida,370988
5,1114,,Bengaluru,515901
5,825,1,Gurugram,371932
5,3934,1,Gurugram,853825
2,3422,2,,788982
3,858,3,Noida,261976
1,2310,3,Gurugram,404889
4,2871,1,Gurugram,639157
5,,1,Noida,472549
5,1849,2,Bengaluru,605669
3,664,2,Noida,249496
,2096,1,Bengaluru,591386
2,2127,2,Gurugram,440172
2,3345,,Noida,422016
5,3002,1,Bengaluru,838193
3,1676,3,Gurugram,478011
,1650,1,Gurugram,255058
4,692,,Gurugram,301987
3,3174,3,Noida,540391
3,3077,3,Bengaluru,844652
2,,2,Gurugram,691132
,591,2,Noida,289736
5,638,2,Bengaluru,384871
3,980,1,Noida,224347
,2996,3,Noida,587722
3,1856,1,Gurugram,423138
5,3416,1,Bengaluru,972232
,839,1,Bengaluru,340730
2,1575,1,,429008
4,3013,3,Gurugram,700524
1,3265,3,Gurugram,590003
2,1298,1,Gurugram,321372
4,974,2,Noida,324209
1,2948,3,Bengaluru,672154
3,1962,1,Noida,374359
3,1104,2,Gurugram,342412
5,3479,,,973256
2,3544,1,Bengaluru,819487
3,3469,3,Noida,519197
2,1320,2,Noida,225001
3,3204,3,Gurugram,637051
5,1097,3,Gurugram,436885
4,2032,2,Gurugram,522389
5,3724,1,Gurugram,799246
1,1013,2,Bengaluru,251751
3,2026,2,,365307
1,2377,,Gurugram,454591
1,2199,1,Gurugram,347447
,1529,3,,264133
3,999,2,Noida,273131
,2184,1,Bengaluru,522533
4,1216,1,Bengaluru,496416
1,1641,1,Noida,217256
4,2008,1,Bengaluru,604464
2,3148,1,Noida,422046
1,1165,2,Gurugram,249292
5,3015,2,Noida,570601
2,2708,2,Bengaluru,663931
4,2817,3,Noida,484972
2,1579,1,Gurugram,313610
1,727,1,Bengaluru,219706
3,3396,2,Noida,505744
3,648,1,Gurugram,273870
4,1569,,Noida,391375
4,,1,Bengaluru,514739
3,1131,1,Gurugram,360714
4,1863,3,Gurugram,510077
2,912,2,Bengaluru,287455
5,2255,2,Gurugram,597565
5,,1,Noida,337673
2,1867,3,Bengaluru,510054
5,2934,2,Bengaluru,854576
1,2822,2,Bengaluru,674772
2,2900,2,Noida,420398
4,3637,1,Gurugram,794710
2,1602,3,Bengaluru,431174
3,1097,,Bengaluru,372783
4,2159,2,Gurugram,561652
3,3773,3,Noida,569078
4,2185,1,Noida,428187
5,3105,2,Noida,558970
2,2660,2,Bengaluru,608434
1,3662,1,Noida,421801
4,2688,2,Gurugram,619655
4,3860,2,Gurugram,801560
3,2424,3,Gurugram,514687
5,,2,Gurugram,436764
3,1088,1,Bengaluru,385437
3,2958,3,Gurugram,635400
5,876,1,Noida,351619
1,1907,2,Gurugram,349118
3,2369,3,Bengaluru,630058
3,3723,3,Bengaluru,943677
4,1250,3,Gurugram,432039
5,1126,3,Bengaluru,493717
2,3890,1,Gurugram,710164
,3940,2,Gurugram,659618
1,2129,2,,482153
5,1494,3,Gurugram,522634
4,2083,2,Noida,430303
4,1202,1,,441837
5,,2,Bengaluru,846153
4,2559,1,Gurugram,570055
1,1679,1,Bengaluru,412740
1,976,2,Gurugram,225458
2,,1,Gurugram,609507
5,900,1,Gurugram,371227
3,3355,1,Noida,537550
3,2724,,,714092
2,3912,3,Noida,545390
,556,2,Noida,205445
4,2375,3,Gurugram,567686
,947,1,Gurugram,286905
2,702,2,Noida,168643
3,2156,1,Bengaluru,605784
4,1237,2,Gurugram,403230
2,701,3,Noida,214569
2,1853,2,Gurugram,393735
4,2910,1,Bengaluru,802980
5,,,Gurugram,505888
4,3001,2,Noida,542493
3,2903,3,Noida,469061
,715,1,Gurugram,348178
1,3519,2,Gurugram,591898
4,3102,3,,859283
,3434,2,Bengaluru,869840
5,522,,Noida,333600
4,2702,2,Bengaluru,745778
2,1709,2,Bengaluru,443153
4,2796,2,Bengaluru,758804
1,1248,2,Bengaluru,315658
4,1304,1,Bengaluru,475084
5,633,3,Gurugram,382349
5,820,3,Gurugram,374712
4,2937,2,Gurugram,641482
5,933,1,Bengaluru,432548
2,1545,1,Gurugram,376902
4,1372,,Noida,339578
2,3696,1,Noida,450065
2,,1,,847629
3,3405,1,Bengaluru,838827
4,2598,2,Gurugram,586201
,2723,3,Noida,542827
2,3417,3,Bengaluru,806572
3,752,2,Noida,242737
4,1465,3,Gurugram,468349
4,3817,1,Gurugram,793760
1,1238,1,,310100
1,1629,3,Gurugram,344072
2,3764,,Gurugram,666403
1,1839,1,Bengaluru,413297
2,801,3,Gurugram,256324
5,3095,2,Noida,584130
2,2477,,Gurugram,472031
1,3263,3,Bengaluru,762464
5,3326,3,Gurugram,758525
1,2815,3,Bengaluru,653589
2,3741,2,Bengaluru,879255
3,3557,2,,819668
4,,1,Bengaluru,424544
1,1978,1,Bengaluru,488348
2,1815,3,Bengaluru,478797
5,2087,1,Bengaluru,639442
1,2322,2,Bengaluru,532056
1,2324,1,Gurugram,417921
4,1664,1,Gurugram,457855
2,3717,1,Noida,462693
3,3996,3,Gurugram,758794
5,813,1,Bengaluru,390156
2,683,2,Bengaluru,219100
5,2187,2,Gurugram,591188
1,1212,2,Gurugram,260280
4,2675,2,Gurugram,624433
4,1810,1,Gurugram,486517
3,3824,3,Bengaluru,957436
4,3247,2,Gurugram,733214
,2933,2,Noida,363852
,3801,3,Gurugram,757044
2,,3,Noida,214027
4,2294,2,Bengaluru,681746
3,,2,Gurugram,366884
1,2962,3,Bengaluru,674406
5,697,2,Noida,370930
5,3894,2,Noida,688049
1,1579,1,Gurugram,262707
1,3378,3,Bengaluru,759972
5,1726,1,Gurugram,519039
3,2144,1,Noida,399603
5,1127,3,Noida,391984
1,1103,1,Gurugram,230479
4,1661,2,Noida,373101
2,1945,1,Gurugram,418018
4,,3,Bengaluru,521121
4,2085,2,Noida,422393
1,3557,2,,404615
5,2618,2,Noida,525781
3,1410,,Bengaluru,441020
4,1093,1,Gurugram,390688
5,1895,1,Bengaluru,634621
3,1099,2,Noida,309736
4,1013,3,Bengaluru,427781
3,2395,2,Noida,387844
5,2631,1,Gurugram,649795
2,3541,2,Bengaluru,837736
5,,1,Bengaluru,606930
1,3386,2,Bengaluru,734303
3,2457,3,Bengaluru,704573
2,3153,2,Noida,431501
3,1309,3,Gurugram,367445
3,2680,3,Gurugram,597513
4,3966,2,,1041667
1,1588,3,Noida,249942
3,789,3,Bengaluru,309501
5,2923,1,Gurugram,705110
5,1268,1,Bengaluru,557093
,3014,3,Noida,485845
1,3784,2,Gurugram,645068
1,3719,3,Bengaluru,818108
5,970,2,Gurugram,396783
2,2696,1,Bengaluru,669867
4,587,2,Bengaluru,302644
4,3895,3,Gurugram,807245
5,2943,3,Bengaluru,888622
5,1289,3,Bengaluru,555536
2,3975,3,Gurugram,738179
2,3653,3,Noida,498755
1,2164,2,Gurugram,392120
4,1809,3,Bengaluru,582395
4,3953,1,Bengaluru,981173
5,1364,3,Gurugram,500865
1,1793,2,Noida,253519
4,3863,3,Gurugram,826308
1,523,3,Noida,116674
1,3503,2,Bengaluru,754538
5,,3,Bengaluru,767132
1,810,2,Gurugram,145950
2,1984,3,Bengaluru,476223
2,1731,1,Gurugram,389912
3,3211,3,Gurugram,647506
5,2985,2,,572360
3,1205,1,Gurugram,348342
2,1859,2,Bengaluru,512502
3,921,3,Noida,263300
5,2273,1,Gurugram,593243
5,2868,2,Gurugram,687891
1,3134,1,Noida,385822
4,1446,1,Noida,367909
1,1686,2,Noida,264164
,2334,1,Bengaluru,701869
2,2064,2,Bengaluru,577475
2,3736,1,Gurugram,664151
1,1348,1,Bengaluru,328632
5,,1,Noida,472168
2,1818,3,,384484
5,2589,3,Noida,530667
2,,2,Noida,393912
5,1808,1,Bengaluru,651123
,3486,2,Noida,522702
